,index,ITEM,FAMILY,CATEGORY,QTY,MEAN,MAX,%MAX/MEAN,STD,CV,NORMALITY_P,NOT_NORMAL,DAYS_ACTIVE,QTY%,QTY%_CS,SKU_ID,SKU_%,ABC,FOCUS
1198,669,669,2,0,3772,5.174211248285323,32,6.184517497348886,5.299916437692387,1.0242945607311107,1.7487963557157416e-24,True,448,0.017314716921821575,91.19636155919851,1199.0,51.371036846615254,C,LOW_IMPORTANCE
1199,24,24,0,0,3766,5.165980795610425,25,4.83935209771641,3.7186263274718776,0.7198296847389801,4.3826685757186927e-17,True,640,0.017287174954289514,91.2136487341528,1200.0,51.41388174807198,C,LOW_IMPORTANCE
1200,3024,3024,6,2,3764,5.163237311385459,20,3.8735387885228483,3.9591968951884327,0.7668051372455812,1.3126924863809042e-16,True,625,0.017277994298445495,91.23092672845124,1201.0,51.456726649528704,C,LOW_IMPORTANCE
1201,383,383,1,0,3764,5.163237311385459,30,5.810308182784272,6.417863843881862,1.2429922269367368,2.261214637015779e-29,True,354,0.017277994298445495,91.24820472274968,1202.0,51.49957155098543,C,LOW_IMPORTANCE
1202,2563,2563,6,2,3759,5.156378600823046,15,2.90901835594573,2.6385177426810156,0.5116997697298378,4.308304147465636e-12,True,714,0.017255042658835446,91.26545976540851,1203.0,51.54241645244216,C,LOW_IMPORTANCE
1203,1839,1839,3,1,3757,5.153635116598079,18,3.4926803300505727,2.847013295953602,0.5524281854538664,2.915635126995303e-14,True,713,0.017245862002991424,91.2827056274115,1204.0,51.585261353898886,C,LOW_IMPORTANCE
1204,1455,1455,3,1,3754,5.149519890260631,72,13.981885988279169,10.787323549291074,2.0948212220120386,2.4474854770142963e-39,True,236,0.017232091019225394,91.29993771843073,1205.0,51.62810625535561,C,LOW_IMPORTANCE
1205,2204,2204,5,2,3751,5.145404663923182,29,5.636097040789123,4.262439311163489,0.8283972961445438,5.456443201900176e-24,True,681,0.017218320035459367,91.31715603846618,1206.0,51.670951156812336,C,LOW_IMPORTANCE
1206,2920,2920,6,2,3751,5.145404663923182,18,3.4982671287656624,2.7547628848381,0.5353831359762663,1.6865781232548727e-14,True,719,0.017218320035459367,91.33437435850163,1207.0,51.71379605826907,C,LOW_IMPORTANCE
1207,2580,2580,6,2,3745,5.137174211248285,18,3.503871829105474,3.128274675201965,0.6089485282302356,1.933158546274562e-16,True,710,0.017190778067927306,91.35156513656956,1208.0,51.75664095972579,C,LOW_IMPORTANCE
1208,520,520,1,0,3716,5.097393689986283,24,4.708288482238967,3.815109681141022,0.7484432070914437,7.685836032488658e-19,True,644,0.017057658558189016,91.36862279512775,1209.0,51.79948586118252,C,LOW_IMPORTANCE
1209,2207,2207,5,2,3715,5.096021947873799,33,6.47563930013459,5.683898414497817,1.1153598772998408,1.024326424298632e-28,True,606,0.017053068230267008,91.38567586335802,1210.0,51.84233076263924,C,LOW_IMPORTANCE
1210,63,63,0,0,3702,5.078189300411522,36,7.0891410048622365,4.799631283039056,0.9451461926892145,1.3236502863627439e-22,True,521,0.016993393967280876,91.4026692573253,1211.0,51.885175664095975,C,LOW_IMPORTANCE
1211,1118,1118,2,0,3701,5.07681755829904,19,3.74250202647933,2.9482016815096133,0.5807184614483945,7.181467199341915e-15,True,709,0.016988803639358868,91.41965806096466,1212.0,51.9280205655527,C,LOW_IMPORTANCE
1212,1705,1705,3,1,3694,5.06721536351166,17,3.354899837574445,2.638916914645292,0.5207824663715263,6.777850850014921e-13,True,721,0.016956671343904797,91.43661473230857,1213.0,51.970865467009425,C,LOW_IMPORTANCE
1213,1711,1711,3,1,3694,5.06721536351166,16,3.15755278830536,3.1316591570296333,0.6180236939563082,4.599951121709591e-16,True,714,0.016956671343904797,91.45357140365248,1214.0,52.01371036846615,C,LOW_IMPORTANCE
1214,1752,1752,3,1,3692,5.064471879286694,21,4.1465330444203685,3.918463238394666,0.7737160619690442,1.2971501431741145e-17,True,561,0.016947490688060778,91.47051889434053,1215.0,52.05655526992288,C,LOW_IMPORTANCE
1215,1035,1035,2,0,3688,5.058984910836763,84,16.604121475054228,7.07266674616049,1.398040688164587,3.840702564757497e-34,True,361,0.016929129376372736,91.48744802371691,1216.0,52.09940017137961,C,LOW_IMPORTANCE
1216,1476,1476,3,1,3687,5.05761316872428,35,6.9202603742880395,8.028587336815935,1.5874261373850873,2.5994539412889026e-35,True,234,0.01692453904845073,91.50437256276535,1217.0,52.14224507283633,C,LOW_IMPORTANCE
1217,2657,2657,6,2,3677,5.043895747599452,15,2.9738917595866194,3.0689412159438287,0.6084465995167394,1.9430564796030225e-11,True,686,0.016878635769230627,91.52125119853459,1218.0,52.18508997429306,C,LOW_IMPORTANCE
1218,2935,2935,6,2,3675,5.041152263374485,19,3.768979591836735,3.3840214048181534,0.6712793480578052,1.825794425586516e-13,True,619,0.016869455113386608,91.53812065364797,1219.0,52.22793487574979,C,LOW_IMPORTANCE
1219,765,765,2,0,3670,5.034293552812072,41,8.144141689373297,8.161163616026437,1.6211139716848153,2.532200798550927e-35,True,253,0.01684650347377656,91.55496715712174,1220.0,52.27077977720651,C,LOW_IMPORTANCE
1220,910,910,2,0,3666,5.02880658436214,16,3.181669394435352,2.69676114796757,0.5362626505369227,2.8177021940732974e-14,True,719,0.016828142162088517,91.57179529928382,1221.0,52.31362467866324,C,LOW_IMPORTANCE
1221,2524,2524,5,2,3662,5.023319615912208,19,3.782359366466412,4.194875793281242,0.8350804077831856,3.013163372721401e-18,True,549,0.01680978085040048,91.58860508013422,1222.0,52.35646958011996,C,LOW_IMPORTANCE
1222,2536,2536,6,2,3645,5.0,20,4.0,3.242489207959876,0.6484978415919752,8.814070689131849e-15,True,671,0.01673174527572631,91.60533682540994,1223.0,52.399314481576695,C,LOW_IMPORTANCE
1223,638,638,2,0,3645,5.0,21,4.2,3.3651412784868073,0.6730282556973615,1.0240343988968926e-18,True,696,0.01673174527572631,91.62206857068566,1224.0,52.44215938303342,C,LOW_IMPORTANCE
1224,1541,1541,3,1,3645,5.0,18,3.6,3.449000492259228,0.6898000984518455,2.52500504635848e-14,True,671,0.01673174527572631,91.63880031596138,1225.0,52.485004284490145,C,LOW_IMPORTANCE
1225,381,381,1,0,3637,4.9890260631001375,19,3.80835853725598,3.2139616887818003,0.6442062334676746,3.9543344036806866e-16,True,695,0.01669502265235023,91.65549533861373,1226.0,52.52784918594687,C,LOW_IMPORTANCE
1226,9,9,0,0,3633,4.983539094650205,30,6.019818331957061,4.948054683399505,0.9928796763551443,2.4591355058237285e-23,True,531,0.01667666134066219,91.6721719999544,1227.0,52.5706940874036,C,LOW_IMPORTANCE
1227,93,93,0,0,3628,4.976680384087792,23,4.621554575523704,4.010734834175392,0.8059056488737213,1.875913409619229e-19,True,652,0.01665370970105214,91.68882570965545,1228.0,52.61353898886033,C,LOW_IMPORTANCE
1228,1148,1148,2,0,3627,4.9753086419753085,20,4.01985111662531,3.0874514623482794,0.6205547604223589,3.658991749725445e-15,True,705,0.01664911937313013,91.70547482902857,1229.0,52.65638389031705,C,LOW_IMPORTANCE
1229,1729,1729,3,1,3615,4.958847736625515,21,4.234854771784232,4.175866928498959,0.84210428516618,9.419465458707787e-19,True,552,0.01659403543806601,91.72206886446664,1230.0,52.69922879177378,C,LOW_IMPORTANCE
1230,2222,2222,5,2,3614,4.957475994513032,55,11.094355285002766,10.398230100600813,2.097484710386827,9.01421670937011e-40,True,156,0.016589445110144,91.73865830957678,1231.0,52.74207369323051,C,LOW_IMPORTANCE
1231,608,608,1,0,3613,4.956104252400548,28,5.649598671464157,3.6563574274772614,0.7377482880240587,3.977286737443477e-21,True,689,0.01658485478222199,91.755243164359,1232.0,52.784918594687234,C,LOW_IMPORTANCE
1232,356,356,1,0,3613,4.956104252400548,54,10.895654580680876,9.91520334283547,2.0006042726064375,6.221789003676081e-39,True,181,0.01658485478222199,91.77182801914122,1233.0,52.82776349614396,C,LOW_IMPORTANCE
1233,878,878,2,0,3606,4.946502057613169,20,4.043261231281198,3.7964908573588763,0.767510214923633,4.427681759420358e-17,True,599,0.01655272248676792,91.78838074162799,1234.0,52.870608397600684,C,LOW_IMPORTANCE
1234,985,985,2,0,3598,4.935528120713306,45,9.117565314063368,8.1274167852523,1.6467167416478397,2.0383095002132505e-35,True,252,0.01651599986339184,91.80489674149138,1235.0,52.91345329905741,C,LOW_IMPORTANCE
1235,3017,3017,6,2,3597,4.934156378600823,28,5.674728940783987,3.7089955073192438,0.7516980052365105,5.095894760493914e-19,True,663,0.01651140953546983,91.82140815102684,1236.0,52.95629820051414,C,LOW_IMPORTANCE
1236,294,294,1,0,3590,4.924554183813443,16,3.249025069637883,2.9868876631434733,0.6065295561090785,9.326672247012002e-12,True,683,0.01647927724001576,91.83788742826685,1237.0,52.999143101970866,C,LOW_IMPORTANCE
1237,2532,2532,5,2,3586,4.919067215363512,53,10.774400446179586,10.506030774997823,2.135777031504019,6.1835237465107635e-40,True,154,0.01646091592832772,91.85434834419519,1238.0,53.04198800342759,C,LOW_IMPORTANCE
1238,1411,1411,2,0,3583,4.914951989026063,18,3.6622941668992466,3.3750716360569193,0.6866947314221307,1.6244965374517632e-14,True,669,0.016447144944561693,91.87079548913975,1239.0,53.084832904884315,C,LOW_IMPORTANCE
1239,2343,2343,5,2,3576,4.905349794238683,43,8.765939597315436,8.928937178779215,1.820244743660528,1.6547775498744989e-37,True,198,0.01641501264910762,91.88721050178886,1240.0,53.12767780634105,C,LOW_IMPORTANCE
1240,1442,1442,3,1,3575,4.903978052126201,33,6.729230769230769,6.674257425013045,1.3609884371565062,2.2710226421445768e-31,True,319,0.01641042232118561,91.90362092411004,1241.0,53.17052270779777,C,LOW_IMPORTANCE
1241,2034,2034,5,2,3574,4.902606310013717,21,4.283435926133184,2.648886622842591,0.540301720216074,1.2914691494451616e-16,True,716,0.016405831993263603,91.92002675610331,1242.0,53.2133676092545,C,LOW_IMPORTANCE
1242,1239,1239,2,0,3567,4.893004115226337,17,3.47434819175778,3.2083455565365564,0.6557005636992289,3.496324757490399e-12,True,644,0.01637369969780953,91.93640045580112,1243.0,53.25621251071122,C,LOW_IMPORTANCE
1243,2678,2678,6,2,3559,4.882030178326475,21,4.301489182354594,3.730232624536161,0.7640740610527849,4.538164832767718e-16,True,598,0.01633697707443345,91.95273743287555,1244.0,53.299057412167954,C,LOW_IMPORTANCE
1244,773,773,2,0,3558,4.8806584362139915,21,4.302698145025295,2.922209687201814,0.5987326762141997,2.6287959744404014e-15,True,709,0.016332386746511444,91.96906981962206,1245.0,53.34190231362468,C,LOW_IMPORTANCE
1245,2424,2424,5,2,3553,4.873799725651578,18,3.6932169997185476,3.1562752718518112,0.6476005272107994,6.489558807256583e-17,True,699,0.01630943510690139,91.98537925472897,1246.0,53.384747215081404,C,LOW_IMPORTANCE
1246,2225,2225,5,2,3545,4.862825788751715,16,3.290267983074753,2.8352865280703434,0.5830532803845643,8.637697761909591e-14,True,709,0.016272712483525312,92.0016519672125,1247.0,53.42759211653813,C,LOW_IMPORTANCE
1247,572,572,1,0,3536,4.850480109739369,23,4.7417986425339365,3.8224147932420425,0.7880487512085546,4.349777330983201e-19,True,660,0.016231399532227225,92.01788336674473,1248.0,53.47043701799486,C,LOW_IMPORTANCE
1248,1279,1279,2,0,3531,4.843621399176954,17,3.5097706032285476,2.926802262339931,0.6042590906954999,3.0800032256627155e-14,True,704,0.016208447892617172,92.03409181463735,1249.0,53.513281919451586,C,LOW_IMPORTANCE
1249,2077,2077,5,2,3529,4.840877914951989,19,3.9249079059223577,4.383965200199263,0.9056136670289779,9.980051220519486e-22,True,484,0.016199267236773153,92.05029108187412,1250.0,53.55612682090831,C,LOW_IMPORTANCE
1250,2626,2626,6,2,3527,4.838134430727023,44,9.094414516586335,5.229210520596473,1.0808320015636033,2.5661240031179215e-26,True,484,0.016190086580929134,92.06648116845506,1251.0,53.598971722365036,C,LOW_IMPORTANCE
1251,2471,2471,5,2,3527,4.838134430727023,18,3.720442302239864,4.036049753629373,0.8342161242970835,8.356492876643456e-19,True,532,0.016190086580929134,92.08267125503599,1252.0,53.64181662382177,C,LOW_IMPORTANCE
1252,2517,2517,5,2,3525,4.8353909465020575,17,3.5157446808510637,2.7814749510411865,0.5752326920025603,2.416118918637292e-15,True,707,0.016180905925085115,92.09885216096107,1253.0,53.68466152527849,C,LOW_IMPORTANCE
1253,680,680,2,0,3524,4.834019204389575,26,5.378547105561861,4.521760014806047,0.9354038169107854,6.41875646060125e-22,True,562,0.016176315597163104,92.11502847655824,1254.0,53.72750642673522,C,LOW_IMPORTANCE
1254,177,177,0,0,3521,4.829903978052126,33,6.832433967622834,6.873154906583155,1.4230417287415846,3.4299520441245117e-32,True,314,0.016162544613397074,92.13119102117163,1255.0,53.77035132819194,C,LOW_IMPORTANCE
1255,937,937,2,0,3519,4.827160493827161,28,5.8005115089514065,6.334562248228277,1.312275043750615,9.301412202576409e-31,True,329,0.016153363957553055,92.14734438512919,1256.0,53.813196229648675,C,LOW_IMPORTANCE
1256,435,435,1,0,3517,4.824417009602195,30,6.218367927210691,5.6307541237109895,1.1671366949631252,2.1889703747037335e-27,True,428,0.016144183301709036,92.16348856843089,1257.0,53.8560411311054,C,LOW_IMPORTANCE
1257,2114,2114,5,2,3503,4.805212620027435,27,5.618898087353697,5.302956384663468,1.1035841291520607,8.485792781199561e-26,True,468,0.016079918710800896,92.1795684871417,1258.0,53.898886032562125,C,LOW_IMPORTANCE
1258,2857,2857,6,2,3500,4.801097393689986,14,2.9160000000000004,2.5011423549624645,0.5209522219336105,1.2670122763458469e-11,True,713,0.016066147727034866,92.19563463486872,1259.0,53.94173093401885,C,LOW_IMPORTANCE
1259,256,256,1,0,3499,4.7997256515775035,19,3.958559588453844,3.1624427078879207,0.6588798896971404,9.457031535354637e-17,True,700,0.016061557399112854,92.21169619226784,1260.0,53.98457583547558,C,LOW_IMPORTANCE
1260,2216,2216,5,2,3496,4.795610425240055,30,6.255720823798628,6.291952163188072,1.312023205653348,1.88105690515759e-30,True,346,0.016047786415346824,92.22774397868318,1261.0,54.02742073693231,C,LOW_IMPORTANCE
1261,111,111,0,0,3494,4.792866941015089,27,5.633371493989697,4.506668274866542,0.9402865404629964,4.1431315530118595e-22,True,523,0.016038605759502805,92.24378258444268,1262.0,54.07026563838903,C,LOW_IMPORTANCE
1262,2060,2060,5,2,3494,4.792866941015089,27,5.633371493989697,6.863636753874658,1.4320524309028695,3.499922757610033e-33,True,278,0.016038605759502805,92.25982119020219,1263.0,54.113110539845756,C,LOW_IMPORTANCE
1263,1763,1763,3,1,3492,4.790123456790123,36,7.515463917525773,8.544879008210545,1.7838536073841602,2.3326973846339275e-37,True,209,0.016029425103658786,92.27585061530584,1264.0,54.15595544130249,C,LOW_IMPORTANCE
1264,2347,2347,5,2,3492,4.790123456790123,20,4.175257731958763,3.2295189161533693,0.674203691258822,1.0696970720769534e-14,True,661,0.016029425103658786,92.2918800404095,1265.0,54.19880034275921,C,LOW_IMPORTANCE
1265,2820,2820,6,2,3491,4.788751714677641,16,3.341162990547121,2.5428924227558825,0.5310136282409161,2.0196840727626508e-11,True,711,0.016024834775736775,92.30790487518523,1266.0,54.24164524421594,C,LOW_IMPORTANCE
1266,986,986,2,0,3491,4.788751714677641,20,4.176453738183901,3.934118819341672,0.8215332624749581,8.06116210100181e-18,True,560,0.016024834775736775,92.32392970996096,1267.0,54.28449014567266,C,LOW_IMPORTANCE
1267,2715,2715,6,2,3487,4.783264746227709,15,3.1359334671637513,2.3725061602949213,0.49600143127473406,4.048856248103222e-13,True,721,0.016006473464048734,92.33993618342501,1268.0,54.32733504712939,C,LOW_IMPORTANCE
1268,818,818,2,0,3484,4.779149519890261,29,6.0680252583237655,3.713548677637671,0.7770312818593175,6.052456760607893e-19,True,631,0.015992702480282707,92.3559288859053,1269.0,54.37017994858612,C,LOW_IMPORTANCE
1269,437,437,1,0,3481,4.775034293552812,24,5.026141913243321,4.503525118693296,0.9431398481836865,5.337416223983048e-22,True,512,0.015978931496516677,92.37190781740182,1270.0,54.413024850042845,C,LOW_IMPORTANCE
1270,1406,1406,2,0,3476,4.768175582990398,22,4.613924050632912,3.999282503219402,0.8387448057672452,2.709890700309315e-20,True,630,0.015955979856906624,92.38786379725873,1271.0,54.45586975149957,C,LOW_IMPORTANCE
1271,273,273,1,0,3470,4.759945130315501,27,5.6723342939481265,3.53417195755337,0.7424816590940654,1.0286612918143448e-20,True,678,0.015928437889374567,92.4037922351481,1272.0,54.498714652956295,C,LOW_IMPORTANCE
1272,522,522,1,0,3465,4.753086419753086,21,4.418181818181818,3.64411982234521,0.766684949636265,6.01717581176225e-17,True,627,0.015905486249764515,92.41969772139787,1273.0,54.54155955441303,C,LOW_IMPORTANCE
1273,2650,2650,6,2,3456,4.7407407407407405,20,4.21875,2.8713246933263212,0.6056700524985209,7.323618915528092e-18,True,702,0.015864173298466427,92.43556189469633,1274.0,54.58440445586975,C,LOW_IMPORTANCE
1274,2164,2164,5,2,3456,4.7407407407407405,28,5.90625,6.097873886369412,1.286270272906048,1.9148028089019e-30,True,330,0.015864173298466427,92.4514260679948,1275.0,54.62724935732648,C,LOW_IMPORTANCE
1275,2122,2122,5,2,3452,4.735253772290809,15,3.167728852838934,2.5985794878100617,0.54877301466209,1.8740122843287355e-14,True,711,0.015845811986778386,92.46727187998158,1276.0,54.6700942587832,C,LOW_IMPORTANCE
1276,2905,2905,6,2,3452,4.735253772290809,18,3.8012746234067207,2.9696042531625753,0.6271267382837536,3.5004009239780753e-13,True,674,0.015845811986778386,92.48311769196836,1277.0,54.712939160239934,C,LOW_IMPORTANCE
1277,2940,2940,6,2,3441,4.720164609053498,21,4.448997384481255,3.587775639417926,0.7600954493274246,3.0689803624036217e-16,True,605,0.015795318379636276,92.49891301034799,1278.0,54.75578406169666,C,LOW_IMPORTANCE
1278,2251,2251,5,2,3440,4.7187928669410155,16,3.3906976744186044,2.760930459531104,0.5850925305227251,1.775081038375096e-14,True,707,0.01579072805171427,92.5147037383997,1279.0,54.798628963153384,C,LOW_IMPORTANCE
1279,289,289,1,0,3439,4.717421124828532,46,9.751090433265484,9.70766299439751,2.057832603348585,2.4105178222269433e-39,True,173,0.015786137723792257,92.5304898761235,1280.0,54.84147386461011,C,LOW_IMPORTANCE
1280,1242,1242,2,0,3439,4.717421124828532,18,3.815644082582146,3.1404374195995755,0.6657106364897035,3.531543814128276e-18,True,702,0.015786137723792257,92.54627601384729,1281.0,54.88431876606684,C,LOW_IMPORTANCE
1281,2601,2601,6,2,3435,4.711934156378601,15,3.1834061135371177,2.579906020106501,0.54752590645055,1.5015660936867903e-10,True,705,0.015767776412104216,92.5620437902594,1282.0,54.927163667523565,C,LOW_IMPORTANCE
1282,2609,2609,6,2,3434,4.710562414266118,18,3.821199767035527,3.2237802594590206,0.6843726875788079,1.781901855886156e-14,True,667,0.01576318608418221,92.57780697634358,1283.0,54.97000856898029,C,LOW_IMPORTANCE
1283,2014,2014,5,2,3428,4.702331961591221,35,7.443115519253209,6.3330640766094675,1.3467922146581977,5.64962004171867e-31,True,439,0.015735644116650148,92.59354262046023,1284.0,55.012853470437015,C,LOW_IMPORTANCE
1284,51,51,0,0,3427,4.700960219478738,13,2.76539247154946,2.510092082678486,0.5339530575642301,1.4236589609018663e-13,True,721,0.015731053788728137,92.60927367424895,1285.0,55.05569837189375,C,LOW_IMPORTANCE
1285,1581,1581,3,1,3417,4.68724279835391,20,4.266900790166813,4.4203406210469645,0.9430577444375876,9.658541302939183e-22,True,510,0.01568515050950804,92.62495882475847,1286.0,55.09854327335047,C,LOW_IMPORTANCE
1286,1569,1569,3,1,3417,4.68724279835391,15,3.2001755926251096,2.7909516667398426,0.5954356936064809,3.2810513746033e-13,True,693,0.01568515050950804,92.64064397526798,1287.0,55.1413881748072,C,LOW_IMPORTANCE
1287,2982,2982,6,2,3408,4.674897119341564,13,2.7808098591549295,2.546261701026689,0.5446668955541245,1.0880439344634896e-12,True,712,0.015643837558209948,92.65628781282619,1288.0,55.18423307626392,C,LOW_IMPORTANCE
1288,1643,1643,3,1,3405,4.670781893004115,16,3.425550660792952,2.5183359602488897,0.5391679632955773,1.591967118026727e-13,True,712,0.015630066574443918,92.67191787940064,1289.0,55.227077977720654,C,LOW_IMPORTANCE
1289,95,95,0,0,3405,4.670781893004115,47,10.062555066079296,8.702736374513885,1.8632290211514309,1.3650055067220672e-37,True,210,0.015630066574443918,92.68754794597508,1290.0,55.26992287917738,C,LOW_IMPORTANCE
1290,1861,1861,4,1,3400,4.663923182441701,23,4.931470588235293,3.3084684007749146,0.7093745482837978,1.203289038829291e-19,True,695,0.015607114934833868,92.70315506090992,1291.0,55.312767780634104,C,LOW_IMPORTANCE
1291,137,137,0,0,3400,4.663923182441701,21,4.502647058823529,3.280533070228096,0.7033848847636123,1.3160075615782207e-15,True,631,0.015607114934833868,92.71876217584476,1292.0,55.35561268209083,C,LOW_IMPORTANCE
1292,2723,2723,6,2,3391,4.651577503429356,20,4.299616632261869,3.075403280504037,0.6611527547883936,1.0495013964892794e-20,True,711,0.01556580198353578,92.7343279778283,1293.0,55.39845758354756,C,LOW_IMPORTANCE
1293,1458,1458,3,1,3387,4.6460905349794235,20,4.304694419840567,2.848435891898164,0.6130823044563808,1.1484596165235207e-14,True,707,0.01554744067184774,92.74987541850015,1294.0,55.441302485004286,C,LOW_IMPORTANCE
1294,2782,2782,6,2,3384,4.6419753086419755,13,2.8005319148936167,2.7946071387279283,0.6020297293536229,9.045617309659179e-14,True,692,0.01553366968808171,92.76540908818824,1295.0,55.48414738646101,C,LOW_IMPORTANCE
1295,1784,1784,3,1,3378,4.633744855967078,19,4.100355239786857,3.4508340042548946,0.7447181732095377,1.3188379916546424e-17,True,670,0.01550612772054965,92.78091521590879,1296.0,55.526992287917736,C,LOW_IMPORTANCE
1296,788,788,2,0,3374,4.6282578875171465,38,8.210432720806166,7.567848588804675,1.6351397810428596,4.205677145092879e-35,True,256,0.01548776640886161,92.79640298231766,1297.0,55.56983718937447,C,LOW_IMPORTANCE
1297,2984,2984,6,2,3370,4.622770919067215,20,4.326409495548962,3.5778742389444784,0.7739674540624703,8.707415979712952e-19,True,630,0.01546940509717357,92.81187238741484,1298.0,55.61268209083119,C,LOW_IMPORTANCE
1298,661,661,2,0,3364,4.614540466392318,30,6.501189060642092,6.310932197979532,1.3676187789319496,1.9303411044881316e-31,True,321,0.01544186312964151,92.82731425054448,1299.0,55.65552699228792,C,LOW_IMPORTANCE
1299,2948,2948,6,2,3362,4.611796982167353,20,4.336704342653182,4.972332592383222,1.0781768173252138,1.2694110563354627e-25,True,450,0.01543268247379749,92.84274693301828,1300.0,55.69837189374464,C,LOW_IMPORTANCE
1300,587,587,1,0,3361,4.6104252400548695,16,3.470395715560845,3.0240248560340097,0.6559101815081205,1.1153847756430885e-13,True,672,0.015428092145875481,92.85817502516416,1301.0,55.74121679520137,C,LOW_IMPORTANCE
1301,1470,1470,3,1,3359,4.607681755829904,19,4.1235486752009525,2.94496146875094,0.6391416822624101,5.0609096941533823e-17,True,698,0.01541891149003146,92.87359393665419,1302.0,55.7840616966581,C,LOW_IMPORTANCE
1302,1574,1574,3,1,3358,4.6063100137174215,63,13.676891006551518,9.933433041862486,2.1564838259433445,7.691797335602137e-40,True,251,0.01541432116210945,92.8890082578163,1303.0,55.826906598114824,C,LOW_IMPORTANCE
1303,3004,3004,6,2,3344,4.587105624142661,17,3.7060406698564594,3.302662677209495,0.7199883647385531,1.5951227900936997e-14,True,611,0.015350056571201311,92.90435831438751,1304.0,55.86975149957155,C,LOW_IMPORTANCE
1304,1461,1461,3,1,3336,4.576131687242798,26,5.681654676258994,3.691768518721278,0.806744379540711,1.4339507113969183e-20,True,660,0.015313333947825232,92.91967164833534,1305.0,55.912596401028274,C,LOW_IMPORTANCE
1305,1576,1576,3,1,3331,4.569272976680384,18,3.9393575502851994,3.5364568540562167,0.7739648894046778,1.5961593082817217e-17,True,564,0.01529038230821518,92.93496203064355,1306.0,55.955441302485006,C,LOW_IMPORTANCE
1306,2827,2827,6,2,3330,4.567901234567901,14,3.064864864864865,2.582402644593478,0.5653367951677614,1.0820386809316275e-14,True,711,0.015285791980293171,92.95024782262384,1307.0,55.99828620394173,C,LOW_IMPORTANCE
1307,2266,2266,5,2,3323,4.558299039780521,16,3.510081251880831,2.692524319788063,0.5906861959450791,1.3703396958864597e-16,True,717,0.015253659684839101,92.96550148230868,1308.0,56.041131105398456,C,LOW_IMPORTANCE
1308,2300,2300,5,2,3307,4.536351165980796,23,5.070154218324765,4.906444334584994,1.081583888694424,1.389038731124318e-25,True,431,0.015180214438086943,92.98068169674677,1309.0,56.08397600685518,C,LOW_IMPORTANCE
1309,1326,1326,2,0,3299,4.525377229080933,27,5.966353440436496,4.1545983595536775,0.918066748746478,4.2889306682938815e-21,True,533,0.015143491814710863,92.99582518856148,1310.0,56.12682090831191,C,LOW_IMPORTANCE
1310,1785,1785,3,1,3296,4.521262002743485,18,3.9811893203883493,3.1583485301860525,0.6985546354689418,3.961871499714341e-19,True,691,0.015129720830944833,93.01095490939242,1311.0,56.16966580976864,C,LOW_IMPORTANCE
1311,2807,2807,6,2,3295,4.519890260631001,16,3.5399089529590286,2.4138911155251095,0.5340596732072245,1.9685952087206138e-12,True,710,0.015125130503022824,93.02608003989545,1312.0,56.21251071122536,C,LOW_IMPORTANCE
1312,1737,1737,3,1,3293,4.517146776406036,17,3.763437594898269,2.800126484901907,0.619888310808834,1.873379720123726e-14,True,698,0.015115949847178803,93.04119598974263,1313.0,56.25535561268209,C,LOW_IMPORTANCE
1313,2916,2916,6,2,3291,4.51440329218107,33,7.309936189608021,4.549800557975259,1.007840962249761,6.783232697126374e-24,True,483,0.015106769191334782,93.05630275893397,1314.0,56.29820051413882,C,LOW_IMPORTANCE
1314,509,509,1,0,3287,4.508916323731139,23,5.10100395497414,3.8438247971630233,0.8524941518502719,3.4632468972204054e-20,True,613,0.015088407879646742,93.07139116681361,1315.0,56.341045415595545,C,LOW_IMPORTANCE
1315,562,562,1,0,3283,4.503429355281207,28,6.2174840085287855,3.7048085450176726,0.822663852975292,1.0886571692657554e-26,True,695,0.015070046567958703,93.08646121338157,1316.0,56.38389031705227,C,LOW_IMPORTANCE
1316,79,79,0,0,3283,4.503429355281207,37,8.21596101127018,4.672258764198699,1.0374890767897813,8.700809763166774e-26,True,567,0.015070046567958703,93.10153125994952,1317.0,56.426735218508995,C,LOW_IMPORTANCE
1317,1486,1486,3,1,3281,4.500685871056241,16,3.555013715330692,2.3778538831001184,0.5283314479670791,1.418777804370789e-16,True,722,0.015060865912114684,93.11659212586164,1318.0,56.46958011996573,C,LOW_IMPORTANCE
1318,2369,2369,5,2,3278,4.496570644718793,17,3.780658938377059,2.6695889676755313,0.5936944348491343,2.0723418302031303e-14,True,704,0.015047094928348654,93.13163922078999,1319.0,56.51242502142245,C,LOW_IMPORTANCE
1319,592,592,1,0,3275,4.492455418381344,20,4.451908396946565,3.233200134694805,0.7196955414328284,2.279817527857975e-20,True,693,0.015033323944582623,93.14667254473457,1320.0,56.55526992287918,C,LOW_IMPORTANCE
1320,2062,2062,5,2,3271,4.486968449931413,22,4.903087740752063,5.409358775586465,1.2055709408139814,9.906788031667964e-29,True,369,0.015014962632894584,93.16168750736746,1321.0,56.5981148243359,C,LOW_IMPORTANCE
1321,2209,2209,5,2,3262,4.474622770919067,20,4.469650521152667,3.717308143925977,0.8307534141391898,2.603692012305095e-18,True,567,0.014973649681596495,93.17666115704905,1322.0,56.640959725792634,C,LOW_IMPORTANCE
